,tweet.id,created_at,text,location,retweet,favorite
9998,1452128951967563780,2021-10-24 04:24:56,The world treats Male Depression like Columbus Day. #mentalhealth,,0,0
9999,1452128995277893638,2021-10-24 04:25:06,"The research CESR at the University of Southern California published study in the journal PLOS that stated, ""Getting the first dose of #COVID19 vaccine resulted in significant improvements in #MentalHealth beyond improvement already achieved since mental distress peaked in 2020",Hyderabad,0,0
10000,1452129123153989634,2021-10-24 04:25:36,Can’t stand moms who stand beside their sons even when they do wrong #stupid #mentalhealth,New york to Pennsylvania ,0,1
10001,1452130227635773442,2021-10-24 04:30:00,"#Mentalhealth #tips: 
Try to lower/adjust your expectations where possible. Unrealistic expectations may be causing you more pain than the situation itself.
#MentalHealthMatters #MentalHealthDay #WMHMyK #MentalHealthAwareness #WorldMentalHealthDay  
@MyKartavya #quotes #quote",,1,0
10002,1452130228566908935,2021-10-24 04:30:00,"Ignore me once and I will ignore you so hard that you will start to doubt your own existence.

#mindhelp #Mentalhealth #quotes #quoteoftheday #lifequotes",,1,0
10003,1452131880082370562,2021-10-24 04:36:34,everyman has regrets. #saturdaythoughts #mentalhealth #sundayvibes,,0,0
10004,1452136421804871683,2021-10-24 04:54:37,"""Start from scratch. Go back to the basics and simplify everything. Clear your mind and decide what's really important to you. Focus on the things and people that truly matter. Discard everything else.""
#mentalhealth
#Motivation #inspiration #emotional #authenticity #Truth #facts","Ohio, USA",50,138
10005,1452137098056667136,2021-10-24 04:57:18,"Daily results:

•cup of tea &amp; prayer on front porch✅
•house chores list✅
•family time✅
•3 more side hustle tasks✅
•work on Substack post❌

Tomorrow will be better! 👍😎

#PositiveVibesOnly #Mentalhealth   #dailygoals #NeverGiveUp #WorkFromHome #Growth #GrowthMindset",👇Family/FI/health/crypto&more,0,0
10006,1452142550475624448,2021-10-24 05:18:58,anyone have any recommendations or advice for cbd products used daily for #anxiety help? #Mentalhealth #MentalHealthMatters,,2,4
10007,1452143394868928519,2021-10-24 05:22:19,"Stay afraid but do it anyway. What’s important is the action. You don’t have to wait to be confident. Just do it and eventually the confidence will follow.
Carrie Fisher #bpd #mentalhealth","Holiday, FL",0,0
10008,1452143796691476490,2021-10-24 05:23:55,"How to unsubscribe mental illness? It keeps coming in, any reference? #Mentalhealth","Hyderabad, India",0,0
10009,1452144134676893700,2021-10-24 05:25:15,"In the book of Seventy-Eight Degrees of Wisdom, 
the Moon part of Major Arcana, 
There is an expression “ beyond superego repression “

Now is the best time to catch this repressing voice, 
It’s not your inner voice at all ! 

#rachelpollack #tarot #superego #Mentalhealth",,0,1
10010,1452146135771062275,2021-10-24 05:33:12,Scorpio sun🌞 w/ Taurus Moon 🌝 🌙 here entering Scorpio season feeling intensely emotional today.I had to check myself because I was really projecting my messiness.I self-isolated and watched “Of Two Minds” because why not? #scorpio #ScorpioSeason #bipolardisorder #mentalhealth,,0,1
10011,1452146242742407169,2021-10-24 05:33:38,Help my friend please!! My Melb friend is still waiting for the permission to move to SA where she bought a house. Her house! How come she has to wait 8 weeks and still waiting?  #SA #notfair #notgood #mentalhealth #southaustralia #8weeks #permission #waiting @marshall_steven,Upper Hunter Valley,0,1
10012,1452149316450017284,2021-10-24 05:45:51,In the battle between the heart and the mind winners always listen to their hearts 💜 #100DaysofMentalHealth #Mentalhealth,𝗠𝗲𝗹𝗯𝗼𝘂𝗿𝗻𝗲 🇦🇺,0,2
10013,1452150646900101122,2021-10-24 05:51:08,"For me personally, I'd have to say my favorite gear types are in @PlayAvengers: Cosmic and Sonic. They're just so visually attractive to me.

#playavengers 
#MarvelsAvengers 
#marvelgames 
#heromentorgaming 
#mentalhealth","Calgary, Alberta",1,5
10014,1452152880220176389,2021-10-24 06:00:00,"What #mentalhealth needs is more sunlight, more candor, and more unashamed conversation.",Rwanda,0,0
10015,1452153502768193537,2021-10-24 06:02:29,"2 amazing days in the Peaks, out and about, outdoors is essential for our well being. Full of a cold, aching joints didn't stop me being involved &amp; enjoying the seeing  the group being happy. Looking forward to March 2022, supporting another group dealing with #mentalhealth",Greater Manchester,0,7
10016,1452155307879133196,2021-10-24 06:09:39,"3rd Stop: Mexico 🇲🇽

(3rd Destination): 
Tijuana, Baja California 

#Mentalhealth
#MentalHealthAwarenessMonth

See you all tomorrow",,0,0
10017,1452158642329849860,2021-10-24 06:22:54,"Healing is not a bad thing. Healing is just remembering who you really are, about your soul, going back to your soul.  
@maxenemagalona  on Toni Talks

#mentalhealth",Philippines,0,1
10018,1452158887222710279,2021-10-24 06:23:53,"When you can't even have a #mentalhealth day because your spouse has a horrible headache &amp; your son develops a fever.

#help #MentalHealthMatters #WhenWillThisEnd #Day6","Austin, TX",0,0
10019,1452159538707238918,2021-10-24 06:26:28,"All this chocolato is gonna go to my ass

#mentalhealth",United Kingdom,0,1
10020,1452160057790042115,2021-10-24 06:28:32,When you feel like the whole world hates you! It absolutely breaks your heart. I keep asking myself how much worse can this get before a small glimmer of hope #mentalhealth,wales,0,1
10021,1452160174957993987,2021-10-24 06:29:00,"Mental health requires attention and understanding.

#mentalhealth",Rwanda & Beyond™,1,4
10022,1452160377857396741,2021-10-24 06:29:48,"""Be flexible in thought, strong in spirit, and absolute in your belief that you're capable of achieving anything you truly desire. Never allow anyone or anything to deter you from being your authentic self.""
#Motivation #mentalhealth #inspiration #authenticity #emotional #Truth","Ohio, USA",56,157
10023,1452160427304103936,2021-10-24 06:30:00,"#Mentalhealth #tips
Talk to people 1-2 times a day. Can be about anything -  sports, music, books or something that's currently going on in your life.
#MentalHealthMatters #MentalHealthDay #WMHMyK #MentalHealthAwareness #WorldMentalHealthDay  
@MyKartavya
 #quotes #quoteoftheday",,0,0
10024,1452161699897757699,2021-10-24 06:35:03,this is how to show a loved one you care: How can I best support you right now? #mentalhealth #depression,,0,0
10025,1452162102672691201,2021-10-24 06:36:39,Tonight is just bad mentally. The thoughts that have crossed my mind are not good. #anxiety #mentalhealth #ijustwanttofeelloved,arkansas,0,0
10026,1452162391018516482,2021-10-24 06:37:48,"I'm not interested in comparing how depression affects me vs. you. Having the same condition does not mean uniform intensity, experiences, support, medications, or coping mechanisms. 

Why are people treating #mentalhealth like it's a competition???",,0,3
10027,1452162847228706816,2021-10-24 06:39:37,"If we start being honest about our pain, our anger and our shortcomings instead of pretending they don't exist, then maybe we'll leave the world a better place than we found it. 

Russell Wilson

#100daysofMentalHealth #Mentalhealth ￼",Nigeria,1,4
10028,1452165569378234374,2021-10-24 06:50:26,"If you’ve got food on your table daily, check up on your next door neighbor or friends who’re still struggling financially as poverty is one of the major causes of unnecessary anger, depression and mental illnesses.
Show some love today🙏🏽. #100DaysofMentalHealth #mentalhealth",Nigeria,1,3
10029,1452165730854703104,2021-10-24 06:51:04,"Company: we are an inclusive company.

Me (mentally ill): *does company job questionnaire*

Company: sorry your results show your not confident enough.

Me: ahhhh I should lie on these things. They want liars.

#MentalHealthAwareness #mentalhealth #lookingforwork #JobSearch","Salisbury, England",1,0
10030,1452166221684776963,2021-10-24 06:53:01,"""I love everything about leadership. I love speaking for those who can't speak for themselves, defending those who can't defend themselves, and the criticism that comes from those who are jealous and envious. I love making a difference.""
#mentalhealth
#Motivation #inspiration","Ohio, USA",28,76
10031,1452168001873190917,2021-10-24 07:00:06,"Hey brother/sister,

You're the driver of your life. Always remember to apply mental brakes where necessary. This is just to avoid some mental breaks.

#RebuildingTogether 
#mentalhealth","Ibadan, Oyo state, Nigeria",0,0
10032,1452168417025433610,2021-10-24 07:01:45,"Its slowly starting to get darker.for people with winter blues take your vitamin D, wake up earlier. more soup and root veggies more Journaling and exercise &amp; more therapy we will be alright.
#mentalhealth #MentalHealthMatters #MentalHealthAwareness #bipolardisorder #bipolarclub","New England, USA",0,2
10033,1452168503365029894,2021-10-24 07:02:05,"everything is going to work out, trust me #mentalhealth",,0,0
10034,1452171137572433923,2021-10-24 07:12:33,"What's the longest you have gone without sleep? 💤

#sleep #night #human #Mentalhealth #sleeperhold",,1,0
10035,1452172018405634048,2021-10-24 07:16:03,"Can we agree- the disease model does not work in mental health. We need more than stabilization=discharge. We need ongoing, culturally relevant CARE of people from the get go. We have to value each other more than financial profit. #Mentalhealth is Health. body&amp;mind are one!","Island girl, global traveller",0,0
10036,1452172490801917953,2021-10-24 07:17:56,"""The key to inner peace and happiness is often to follow these two rules. 
1. Expect and demand everything from yourself.
2. Expect and demand nothing from others.
Follow these and you'll live in bliss.""
#mentalhealth #Motivation #inspiration #authenticity #Truth #wisdom #Mindset","Ohio, USA",32,89
10037,1452174682808061960,2021-10-24 07:26:39,"Kingston uni students! (And drs, etc) For those of you with seasonal affective disorder, what are your tips for dealing with it? This is for a feature I'm writing for the uni paper The River due tomorrow evening latest 🙏
#journorequests #SAD #students #doctors #mentalhealth",United Kingdom,3,5
10038,1452176302115409922,2021-10-24 07:33:05,"Sign of wisdom:

To be able to discern between Nostalgia and Trauma…

and then reminisce and relish on both equally…

#sundayvibes #MentalHealthMatters #MentalHealthPH #PTSD #MentalHealthAwareness #MentalHealthAwarenessWeek #trauma #depression #nostalgia #empathy #MentalHealth","नई दिल्ली, भारत",1,2
10039,1452178420255772672,2021-10-24 07:41:30,I'm stuck in the weird inbetween moments of hating myself and telling myself it's okay not to be okay. #mentalhealth #depression,United States,0,2
10040,1452180336436137988,2021-10-24 07:49:07,"spent a lot of time trying to make my #mentalhealth a priority, it’s really difficult when I feel pain and become depressed. I edit photos to release the emotions built up inside. Sometimes my emotions can’t fit in a picture , that be the emotions that take control…praying","Tacoma, WA",0,0
10041,1452180590451519491,2021-10-24 07:50:07,"Now, starting today, at this very moment, I only want space and peace of mind. Everything's toxic already.
#mentalhealth","Cebu City, Central Visayas",0,0
10042,1452180753085722625,2021-10-24 07:50:46,"Those that are the loudest and constantly in  your face about acceptance and inclusivity are some of the most gatekeeping, exclusionists, self entitled and narcissistic people I have ever had the experience of thus far. 
#MentalHealth #MentalHealthMatters #dissociatwt",Washington State,0,0
10043,1452180810447024130,2021-10-24 07:51:00,"What I have learnt recently is, if you treat every hour as a deadline it wouldn't make you efficient rather it will take your peace far from you. It will challenge your mental stability and strength. Solutions? Change your mindset, don't fall in efficiency trap.
#mentalhealth",,0,3
10044,1452182249361887241,2021-10-24 07:56:43,"I locked my pain up but it keeps getting out! 

#RahmadPowell #EmotionalIntelligence #MentalHealth #SelfCare","Maryland, USA",0,0
10045,1452182941841432578,2021-10-24 07:59:28,"Does anyone have any experience (personal or professional) of SSRIs or SNRIs causing problems with visual accomodation? Apparently my accomodation is much poorer than the age-matched norm 🤔 

#Ophthalmology #ophthotwitter #optics #psychiatry #MentalHealth",he/him,2,5
10046,1452185066470354953,2021-10-24 08:07:54,"Unbelievable, my pinned fundraising is nearly at the half way point and it’s been less that a week 👊🏻💥

Saving lives is an awesome thing to do!!
#mentalhealth therapists are angels 😇",,12,68
10047,1452185269927612419,2021-10-24 08:08:43,"Has the #CoronaPandemic caused more harm than #COVID19? As numerous #Lockdowns and #CovidMandates have caused:
#PhysicalHealthProblems
#mentalhealth Issue
Loss of Social Skills
Over reliance on #socialmedia 
Loss of #childhood 's
Plus Government over control.",Drinking stimulating beverages,0,1
10048,1452185411934167041,2021-10-24 08:09:17,"For the first time in a while, my sleepless night was due to excitement rather than stress! Gaming is such a passion for me, and I am so excited I've taken a step closer to what I love 😍🧡🥳

#mentalhealth #gaming #streaming #anxiety",Scotland,0,0
10049,1452185671985242114,2021-10-24 08:10:19,"Sad that my vegetable garden wasn't very successful this year, trying to recognise that many of the reasons were beyond my control. It's all a learning experience.
#gardening #adhd #mentalhealth","England, United Kingdom",0,0
10050,1452186167781302276,2021-10-24 08:12:17,Genuine compassion comes when anger has been acknowledged and processed. Ingrid Mathieu #mentalhealth,"Auckland, New Zealand",1,1
10051,1452187242756247553,2021-10-24 08:16:33,"One of the residents this morning 'can I have one of my happy pills please'

If only it were as simple. I can't remember when I was last genuinely happy. Actually I can and it was ages ago.
#mentalhealth #mensmentalhealth #gaymentalhealth","Hastings, England",0,0
10052,1452188605162606593,2021-10-24 08:21:58,"#Virtual #friendships are good to keep yourself validated with non-sense #bullshit but u gotta make sure that if you don't meet em. Don't fall for #Digital #scum for the sake of your #wellbeing &amp; #mentalhealth
.
.
#Advice #SundayFunday #sundayvibes #SundayMorning #SundayThoughts","Lahore, Pakistan",0,0
10053,1452190505471729667,2021-10-24 08:29:31,"Hey, how are you today? How was your week? You don't have to lie or hide anything. You can talk to me if you want, ok?! 

You are loved. You matter! 

#mentalhealth  #MentalHealthAwareness #howareyou #loved #iamhereforyou",Belgium,0,1
10054,1452193081856610310,2021-10-24 08:39:45,"Listening to The Chad Dukes Show and recapping the story about Antman getting a hooker.  Him mentioning that he is good for a good year or so after his experience.   So yea, having sex makes a difference for people mentally &amp; emotionally just to get by day by day.  #mentalhealth",In My Own Head,0,1
10055,1452193218049847305,2021-10-24 08:40:18,I almost peed myself while making jokes about my possible death and following funeral. #mentalhealth,"Phoenix, AZ",0,1
10056,1452193531188088842,2021-10-24 08:41:32,"Couldn't sleep. Feeling very sad and depressed.

I feel like that I’m not good enough for anyone. I'm a failure when it comes to romantic relationships. I was cheated on twice and got dumped once.

#SickNotWeak
#relationships
#mentalhealth

1/?","Orangeville, Ontario",0,1
10057,1452194044050870276,2021-10-24 08:43:35,"Date someone who cares about your #mentalhealth 

#MentalHealthMatters","Western Cape, South Africa",0,1
10058,1452194049889378306,2021-10-24 08:43:36,"I like quotes this takes it from a different angle, ie #claddingscandal sums it up pretty well

""Too many of us are not living our dreams because we are living our fears."" ~ Les Brown #quote

#EndOurCladdingScandal 
#BuildingSafetyCrisis 
#mentalhealth 
#leaseholder
#flats #spdc","Stowmarket, Suffolk, UK",5,6
10059,1452194123197386755,2021-10-24 08:43:54,"#life     #mentalhealth             
this life can be dangerous...",USA,0,1
10060,1452194646944329741,2021-10-24 08:45:58,"Sometimes when we fall apart, sometimes when we break so completely, there isn't a way to fix it. You either give up and shatter into oblivion or you patch the holes and pieces with distractions and rage.
#mentalhealth #broken #nothingleft",,0,1
10061,1452195425428115460,2021-10-24 08:49:04,"Sometimes you don't realise the amount of overthinking you did until you're out of a situation. Looking back after work I wonder how I have the energy left to get up and do it all again the next day. We're not weak at all, we're all incredibly strong. #socialanxiety #mentalhealth",UK,3,13
10062,1452196011145785345,2021-10-24 08:51:24,"“You cannot LOVE another person if you don’t LOVE YOURSELF! You have to come in with your cup full. What’s in the cup is YOURS, What overflows is for YOU!” 💋 #ToniTalks #ToniGonzaga #MaxeneMagalona #MentalHealth",Singapore,0,0
10063,1452196294097727488,2021-10-24 08:52:31,"“I really believe that the DARK PHASE that I went through, the DARKEST PERIOD of my LIFE, was meant for me to find my LIGHT!” ✨#ToniTalks  #ToniGonzaga #MaxeneMagalona #MentalHealth",Singapore,0,0
10064,1452196528114655235,2021-10-24 08:53:27,“You are not really CHANGING! You are BECOMING the person you’re always meant to be!” 🥰 #ToniTalks #ToniGonzaga #MaxeneMagalona #MentalHealth,Singapore,0,1
10065,1452196948816154628,2021-10-24 08:55:07,"Knowing who &amp; where your safe spaces are, especially as a minoritised person, is vital for your own #selfcare #mentalhealth and #wellbeing. It's okay to acknowledge when in unsafe spaces &amp; to put in boundaries around yourself and of what you say or share. #WorkingWithinDiversity","Leicester, UK and Online",5,8
10066,1452197614682841106,2021-10-24 08:57:46,"Sunday!
1. Take meds
2. Drink 3 litres
3. Eat
4. Shower &amp; Shave
5. Read The Witcher Sword of Destiny
6. Film night 
7. Tidy shelves &amp; items into loft
8. Dog walk
9. Don't self-harm
10. Keep distracted 
11. Survive
#mentalhealth #bipolar #anxiety #OCD",,0,2
10067,1452198623752638467,2021-10-24 09:01:47,"""If you are going for something, desire is not the key. The key is to be able to overcome boredom""

If you keep doing it even when it's boring, you'll get where you want

#fitness #motivationalquote #gymmotivation #bodybuilding #goals #Motivation #mentalhealth",,1,1
10068,1452199815509643273,2021-10-24 09:06:31,"💎stress relief:#prioritise As humans, we don't need a lot in life. All we need is God( faith) if you believe🙏,love,food, water,shelter,clothes medicine,The rest are luxuries we can live without. No one dies due to lack of material things #mentalhealth #basicneeds #stressrelief",,0,0
10069,1452201008713568257,2021-10-24 09:11:15,"Today is a warm (for Scotland in the fall), beautiful sunny day. Birds are singing outside my window. ☀️🐦🎵 However, inside my room, it's dark and bleak, depression has started to settle.😞
#bipolar #depression #mentalhealth",,1,7
10070,1452201212674297858,2021-10-24 09:12:04,"I've had a few rough days of over thinking things but now
I'm at the gym trying to release some endorphins. I hope you all have a great day. 
#mentalhealth #depression #endorphins",United Kingdom,1,5
10071,1452201912372244482,2021-10-24 09:14:51,"Michael Myers got mental health issues not Ben Simmons 
#BenSimmons 
#NBA75 
#mentalhealth",,1,0
10072,1452204579513409539,2021-10-24 09:25:27,"gm and smile back 🙏🏻

#NFT #OpenSea #Movember #mentalhealth #suicideprevention #prostatecancer #testicularcancer #NFTs #Mobros #cryptoart #NFTcommunity #polygonNFT #raredigitalart #OpenSea #nftstories #veefriends #ethereumNFT #digitalart #mentalhealthmatters",München,1,5
10073,1452205523781275648,2021-10-24 09:29:12,"#MentalHealthMatters #mentalhealth #WWESuperCard 

COMMUNITY 

If anyone in the community or even if you know someone outside of it who does please remember and pass this message on I know everyday is a struggle be we adapt best we can you are amazing each day and strong xx",essex,1,6
10074,1452205759643668480,2021-10-24 09:30:08,"Let me explain why I am creating this page.  I had a comfortable life. I worked hard, I didnt earn a lot but was enough. I had a wife who I loved and a daughter I adore. A cozy home And a few drinking buddies. 

#mind #menshealth #WIMM #takecare #LonelyNotAlone #mentalhealth",,0,1
10075,1452205855877783553,2021-10-24 09:30:31,"I really need something good. I really need a good day. I'm so fucking depressed, and hope I can some help today. #mentalhealth",United States,0,5
10076,1452207099082002433,2021-10-24 09:35:27,"Feeling a little bit better today. :)
Taking naps definitely helps with stabilizing my mood. #bipolardisorder #Mentalhealth",,0,1
10077,1452207175330320389,2021-10-24 09:35:45,"At the time I took it as a positive and completely changed career and went into care work. It is such an emotional, demanding job, but helping people helped me. 

I became very close to someone I worked with and we bonded. Over time a relationship formed 

#WIMM #mentalhealth",,1,0
10078,1452207715476987904,2021-10-24 09:37:54,"Autistic community: I am currently writing a uni assignment on the purpose of self injury for autistic adults. My main question: Is it self harm or self soothe? If replying does not trigger you, I'd be very grateful to hear from you all 🌈
#autism #autistic #mentalhealth",,2,2
10079,1452207966162235393,2021-10-24 09:38:54,"She was also married and we justified ourselves by not making it physical. There to help and support each other. 

We got to a point where we both wanted more and agreed that we would would do the right thing and leave our wife/husband and build together 

#WIMM #mentalhealth",,0,2
10080,1452208071514763267,2021-10-24 09:39:19,"#GeneralChat is back, 8:30-9:30 and I'll tweet the link when we're open. It's the last week of BST, so you can discuss your summer. Or chat about halloween. I'll tweet the link at opening time. Distraction from #MentalHealth for #YoungCarers #YoungParents #YoungPeople #Students",Dewsbury,0,0
10081,1452208926276128780,2021-10-24 09:42:43,Can’t stop thinking about @dehmovie since seeing it yesterday- I truly hope we all become much more aware of the anonymous ones amongst us 💙🤍 #mentalhealth #hiddendisabilities #Anonymous,"South West, England",0,3
10082,1452208983155093509,2021-10-24 09:42:56,"She told me everything I wanted to hear. She made me believe that I was what she wanted and that I was her future. She even told me she had told him everything and that he had hurt her and begged and pleaded with me to not confront him.

#WIMM #mentalhealth #MentalHealthMatters",,0,2
10083,1452209697403113472,2021-10-24 09:45:47,"My favourite thing about #Sertoline is forgetting to eat before taking it. Now I got mental indigestion...
#mentalhealth #MentalHealthMatters",Cambridge,0,2
10084,1452210091898417154,2021-10-24 09:47:21,"All along she had told me they were living separate lives and that it was hard to leave because of her son. 
I could understand and accepted that 

In June she told me she would leave in July,  then August,  then September,  November, now she's not leaving. 

#WIMM
#mentalhealth",,0,1
10085,1452212452180045825,2021-10-24 09:56:44,"Knife attack Colombes, Paris: ""The investigation has not yet revealed any radicalization of the person concerned, who would have been the subject of a psychiatric hospitalization"" @violence #mentalhealth 
Le Figaro",Oslo,0,0
10086,1452212744845938689,2021-10-24 09:57:53,"This women has totally broken me. She has made me feel worthless, heartbroken, defeated, lost and pointless. 

I've given her many chances to step away I've made it easy for her but she keeps feeding me things I need and want to hear. 

#WIMM #mentalhealth #MensLivesMatter",,0,0
10087,1452213644167684106,2021-10-24 10:01:28,"What compounds the feeling of worthlessness is the fact that I brought it all on myself.

I've broken the heart of the only person that's ever really cared about and loved me and destroyed what was a good family unit. 

#WIMM #mentalhealth #MensLivesMatter #MentalHealthAwareness",,0,0
10088,1452214183181918210,2021-10-24 10:03:36,"I said not politics &amp; no covid coz it screws with my #MH but u know what this gov #tories #conservatives #BorisJohnson, a useless #labour party, ineffective #keirstarmer are screwin my #mentalhealth worse so time 2 start speakin up &amp; out again. 💩 in our waterways not ok! Enough!",,0,0
10089,1452214477622063112,2021-10-24 10:04:46,"Lost myself there for a sec but it’s time to@pick myself up and get back into@form. Gotta kick ass at work, and prepare for 6.0. Let’s get it. #FFXIV #mentalhealth #selfimprovement #FF14",,0,0
10090,1452216015870386181,2021-10-24 10:10:53,"Another #mentalhealth post so scroll if you’re bored. 

It isn’t easy changing from one tablet to another to help you. I’m mid “weaning off” and could quite honestly hibernate and never return. But we do it, we have to. 

So just be patient with people, you honestly have no idea.",,0,21
10091,1452218347534311434,2021-10-24 10:20:09,"Being hard on ourselves about how long it's taking to recover from OCD, &amp;/or any other mental health problem, adds &amp; additional layer of mental suffering, &amp; impedes our recovery. Be kind to yourself. #OCD #OCDrecovery #mentalhealth #sundayvibes #SundayMotivation","England, United Kingdom",2,4
10092,1452219588423397384,2021-10-24 10:25:05,Low morale will corral your life in mediocracy. Hopefulness will set you free. Search Amazon for: Elephants Inspiring The Room book. #hope #encouragement #mentalhealth #Sundaymorning #lifestyle,"Nashville, Tennessee, USA",0,1
10093,1452220825025843216,2021-10-24 10:30:00,"#Mentalhealth #tips
Try to live in the moment as far as possible on #vacations Do take loads of pics, selfies &amp; videos, but remember to enjoy the moment too!
#MentalHealthMatters #MentalHealthDay #WMHMyK #MentalHealthAwareness #WorldMentalHealthDay 
@MyKartavya",,1,1
10094,1452223021582802959,2021-10-24 10:38:44,"#mentalhealth and addiction often go hand in hand. At my agency, I have a therapist/ counselor, peer support person, case mgr, meds doc and pharmacy all in one place. They also offer iop if wanted. Here I have the wonderful #RecoveryPosse. I'm set up for success and a better life","Ohio, USA",1,10
10095,1452223420725436427,2021-10-24 10:40:19,Have I developed some sort of OCD tick? Looks like it considering I can’t stop ripping and filing my nails down. Even when they really hurt and bleed. Should I contact my GP that I’m spiralling or nah #mentalhealth,"London, UK",0,1
10096,1452224428016816131,2021-10-24 10:44:19,"""Quality over quantity. Be selective with your inner circle. Don't fixate on the number of people in your life, focus on those that add value to it. Many are willing. Few are chosen.""
#mentalhealth #Motivation #inspiration #Leaders #Leadership #wisdom #Truth #Mindset #confidence","Ohio, USA",39,113
10097,1452224441702920198,2021-10-24 10:44:22,"Take care of yourself #sundayvibes

#WIMM #MensLivesMatter #MentalHealthMatters #mentalhealth",,0,1
10098,1452225385521889284,2021-10-24 10:48:07,"Head feels like it's gonna explode, mind is flitting from 1 thing to another, just put some calming music on to chill me out #bipolar #mentalhealth","Salford, Manchester",0,6
10099,1452225835704926213,2021-10-24 10:49:54,"#life    #mentalhealth    
what is this tetris for trauma thing.....",USA,0,1
10100,1452226767540862985,2021-10-24 10:53:37,"If you find it hard to talk on the phone about how you feel &amp;its easier for you to text send
'SHOUT' to 85258.
I can honestly say they helped me when I was really bad. You can talk for as long as you need.
Please text if you're struggling
#mentalhealth
#depression
@GiveUsAShout",,2,3
10101,1452226794699034628,2021-10-24 10:53:43,"Where’s the market for really raw and upsetting spoken word, cause that’s like half of what I got coming 

#art #music #newmusic #spokenword #poetry #poet #mentalillness #Mentalhealth #MentalHealthMatters #bipolardisorder #crytomyselfpt2 #question","Pennsylvania, USA",0,1
10102,1452227694104653834,2021-10-24 10:57:18,"I don't feel safe in my own home. I don't feel safe on the streets. I sure as hell don't feel safe at my parents house.
What the hell am I supposed to do.
#mentalhealth #depression #psychosis #PTSD #bipolar #EUPD #hallucinations #voices #help #NotOK #INeedAHug","London, England",0,1
10103,1452227714979700738,2021-10-24 10:57:22,This person I used to talk to and was bestfriends with won’t stop pushing in my boundaries. I understand she’d like to start talking to me again but I’m not comfortable with her being in my life due to the mental strain she has done to me. #failed #friendship #mentalhealth,United States,0,0
10104,1452228224570830855,2021-10-24 10:59:24,Is anyone up that wants to chat. My mind is racing and Im bored as all hell! #nosleeep #earlybird #MentalHealthAwareness #MentalHealthMatters #mentalhealth #bipolar #bipolarclub #bored #depressed #hello,Undisclosed Location,0,3
10105,1452229652009922561,2021-10-24 11:05:04,Continuing #LineofDuty season 2 and passing and playing #Spyro 3 Year of the Dragon with my wife. Stressed out and struggling but still here. Time for some jobs soon. #mentalhealth #bipolar #anxiety #OCD,,0,0
10106,1452229840829141000,2021-10-24 11:05:49,"You think you're special until .....you realize you have mental disorder...
#anxietydisorder #mentalhealth #MentalHealthMatters",,0,0
10107,1452230639256756234,2021-10-24 11:09:00,Is anyone up? I'm depressed and feeling a little lonely if anyone wants to chat let me know. #bipolardisorder #mentalhealth #MentalHealthMatters #beopen #depressed #bored #whatsup,oriskany falls,1,3
10108,1452233800340152332,2021-10-24 11:21:33,Has anyone used their diet to improve their mental health? Making a documentary for my final year project and would love to know! #mentalhealth #diet #mediterraneandiet #journorequest,,1,1
10109,1452234383214120965,2021-10-24 11:23:52,"👋About me: #ClinicianResearcher in #dementia #ageing #MentalHealth🧠
#Neuropsych #WomenInSTEMM 
Work: @NAgeingRI &amp; @UniMelbMDHS &amp; @TheRMH (Hon.)
Also: #SuperstarsofSTEM @ScienceAU &amp;
@HomewardBound16 
❤️Equity, Diversity, Representation, Barrier-breaking, Shine theory, #SciComm","Melbourne, Victoria",0,2
10110,1452234659706834944,2021-10-24 11:24:58,"During a discussion last week I took ownership of my previous good work, without playing it down or apologising for being proud of it.  Change and holding myself in positive good regard is good!  #wrap #mentalhealth #feminist","Limerick, Ireland",2,5
10111,1452234672361119745,2021-10-24 11:25:01,"Time to #chill for the day and have a #musicsession. 🙂

#musiconworldoff #musicismymedicine #medicineforthemind #medicine #mind #musicismytherapy #therapy #musicismypainkiller #painkiller #musichelpsmeescape #escape #reality #musicplaying #music #donotdisturb #mentalhealth","Birmingham, England",0,0
10112,1452234959318568960,2021-10-24 11:26:10,"Cricket #T20WorldCup2021. This form of cricket has a global reach &amp; brings so much excitement. Pleased to see focus around #mentalhealth, #ICC partnered with @UNICEF to raise awareness around mental health &amp; wellbeing. ICC will also have psychologists providing support to players","England, United Kingdom",0,1
10113,1452235924423593990,2021-10-24 11:30:00,"Sometimes you think that you want to disappear but all you really want is to be found.

#mindhelp #Mentalhealth #quotes #quoteoftheday #lifequotes #disappear",,0,0
10114,1452235925040230400,2021-10-24 11:30:00,"#Mentalhealth #tips
Try to reach out to people via phone calls/video calls/in-person meet-ups at least once in a while, instead of only interacting on social media.
#MentalHealthMatters #MentalHealthDay #WMHMyK #MentalHealthAwareness #WorldMentalHealthDay 
@MyKartavya",,0,1
10115,1452236214073974793,2021-10-24 11:31:09,"Never under estimate how much a person is suffering even when they post a positive tweet 

#mentalhealth #polarbearvibes
#bipolarclub",,3,14
10116,1452237007350947843,2021-10-24 11:34:18,"Those people who are aware that someone is taking medication for his/her mental health should be mindful with their words, especially the part that they gain weight. They never intended to gain weight; it is just how the medicine works.

#Mentalhealth 
#MentalHealthAwareness",,0,2
10117,1452237014334541824,2021-10-24 11:34:20,KIM SEOKJIN WEARING A GREEN RIBBON AND IT'S #Mentalhealth MONTH 😭😭😭,bangtan's | she/her,11,25
